tweet_id,label,author,content
141880519603400704,anger,sheera3333,"@age_uk @gransnet I feel that all older people do not/never hv hd the rights they/we require, perceived as nuisance.@gransnet #Disgusted"
147932063511748608,fear,UK_Austyns,I really hope everything is going well with my baby girl... Love her so much I would hate to see her hurt.. #worried :/
144229443878125570,love,pmod,"Such a wonderful pleasure to meet the amazing Zoë Alice Mary Lambert on her 11th DAY birthday! Hooray for my bffs Chris & Sophie!  #Love"
144705748268613632,joy,Fifhtharmony2,awwww Rihanna was absolutly amazing yesterday :* it was  the best night ever #Happy
141320938733056000,sadness,rouxgrat,"@zaynmalik lol the party doesn't start till I walk in, lol jk I aint going since I like like more that an ocean apart from you.. #depressing"
140306390769074178,anger,HoyMeetsWorld,Hate getting blown off #annoyed
145777811280506880,sadness,Swavey_Hayezy,@moolly12 I am coming to see you tomorrow and we are going for a ride we need to talk #disappointed
146457624790040577,sadness,LooselyDevil,I wonder if Vnasty and Kreayshawn know what real music sounds like. Maybe they're just acting... #onehopes #sad
148101581668220928,joy,ShortyGotSwag_,@Drewubstep drew is on twitter #excited
145334375855292416,love,big2z,BiG Thanks 2 all that came out to help me with my video today. Dat shit is gonna be crayy . #love
145351876655857666,anger,Carolyn_notline,People make me so angry. Can we please show each other just a little respect? #disgusted
147532389017595905,sadness,Bigg_Zoe,do anything for attention! #sad
143881221238300674,anger,abcdesposito,There's no reason to say you hate your life when you literally get whatever you want #annoying
135294598170943488,anger,JinxstaJX,You know them people who think it's okay to not cover their mouth when they cough?? #rage
142459889854320643,sadness,dominiquewl,this nigga fumbled ..dang.. #hurt
135385766338625537,sadness,shaaaan17,So sad i'm missing @charlotte_135's meal:(hopefully i'll be better for tonight!#sadness
141218306555265025,anger,kt_bulls,I wish my back wasnt killin me like it is right now ugh #annoyed
136636742739558400,joy,GeorgiaBelleee,"GOT AN IPAD 2 :)💜 #excited"
141172958793183232,love,biaabarreto,Hoje a sessão da tarde é #DirtyDancing ! * - * se eu gosto? assisti a 1000 vezes q passou na tv! rsrs #Love
136139769955614720,sadness,reharvey,@Nitter_Nicole as I sit in the halls of Kelley hungry. #neglected
143444986069925888,sadness,csrawatergirl00,@gigglesninja21 @jackalltimelow I think we all seen that in STD but I never got to see it #Sadness
135816521816604672,joy,charlotte_nash8,@rikkimonster Gaga is Amazing. Although i'm a little scared about the outfit. I hope she announces she is touring #excited.
134731252870823937,joy,krpinkerton,"Just bought my bus ticket for next weekend, so I can see all of my favorite people in the Laramie Project!! #excited"
137744589401505793,joy,ashleegolleher,"breaking dawn ticket bought, woo! 1 more hour..these crazy ppl protesting outside about jesus coming should keep my occupied. #EXCITED"
149105912743858177,joy,Or_Aflalo,"#Bieberfact : Lady Gaga won 12 million followers on Twitter in 41 months, Justin won 12 million followers in 28 months. #proud"
147205496284250112,fear,kbouyerxo,@alysssasholund im def sitting here super rattled about what this baby is about to look like.... #anxious
149697990452445184,joy,Itsdianapermata,"@justinbieber I love #UnderTheMistletoe, Justin. YOU OUT DID YOURSELF. #proud :)"
144142206087872512,love,Napa_Jerae,@hkremer Credit goes to Mumford & Sons. #Love
140487317222719488,sadness,Jillengland21,Thrifting in Appalachia was much more thrilling then it is here in suburbia @AlienaDebelak #disappointed
147386962213470209,joy,IamSandrine,Can't wait to see what @IamMishaB. Comes up with #excited
139777238445993984,thankfulness,kathrynhoy,Sooo excited for @bigtimerush to sing the national anthem before the cowboys game!Some of my fav people singing for my fav team &lt;3 #thankful
138718358819438592,sadness,meyerley,I think I've seen every episode of Reba... #depressing :(
147149522810847234,sadness,Foreignbiish,"theres a new sex tape out again ,wats wrong with this Hoes smh #sad"
135834533969920000,joy,Krayzie_Twix,@VMonatengCafe is always welcoming and superb fah me. I love MCing here. It's my HOME! #happiness#
148137166386638849,joy,JennieLuves1D,I just got back from the mall I went to yesterday. I fell asleep on the way back. Woke up to @thewantedmusic blaring in my ear. #Happiness
137362972166205443,anger,lexii_sexy,Dont ask a girl for a pic within the first five secs of a convo.. #annoying!!
144550714054672384,joy,brea_dickey,When your boyfriend tells you your still beautiful with braces on #relieved #happy
143030565468246017,joy,DaniBoutin,bsu with the dance teammm then alan dave and @MariaIvos are coming to visit!!&lt;3333333 #reuinted #happy :)
146226672193126400,joy,Bernaaaadetteee,I'm so happy because My Pt scores are high.. (notthathigh):) #happy
143773228328951809,anger,Reit_erWrong,I hate Chatham. I can't park so why do you all have to take the non parallel spots? #frustrated #baddriver
