tweet_id,label,content
142704578943664128,anger,I hate checking Christmas lights
146735019279396865,no_anger,"Team Pretty & Positive is starting a mentor group for girls between the age of 12-18, I'm so #excited !!!!"
145916630873018369,no_anger,Small town breakky with @tomarmstrong17 #love
136150150346317824,no_anger,@SophieShaw10 probably will i cant wait i havent seen her perform that song live yet! #excited
135743428251234304,no_anger,Heading into the World of Skyrim for the first time #excited #theelderscrollsV
143055524030722048,no_anger,Claxton to feed people and then the christmas parade! #excited
143161773388873728,no_anger,Slap cup. Y u so intense?! #anxiety
1696043631,no_anger,@jkarney  #amtarot Thank you so much!
142843624055517184,anger,@Huffaker888 yes my last final is that day
143481956426985472,anger,LOL love spamming people.   #nofriends
135171264980594689,anger,Dumb bitches will be dumb bitches.
144324477537370112,anger,"My patience is being tested, mo ke tlo kwatang, hmmmmm aneva go be monate!!!"
137172161742909440,anger,@Hmmmmm279 I believe it's time to simply put a pic of yourself on here lol this egg is blinding me..
1694221221,no_anger,"@CheeseIsYellow That's alright, I forgive you. As long as you don't ship harry/ron or harry/snape then we're cool. Mu otp is Sirius/remus"
147145221862465536,anger,"Well, im sick again. This has got to be the third time this year. Im like a sick cat right now."
146446753665777664,anger,#nw fear factor   haha
137884877952520193,anger,"blaaaaaaaah. same talk every time. God, some people..."
145911103883448320,anger,shut yo lesbian ass up writing statuses about your girlfriend and shit
144888037371949056,no_anger,time to quit being happy to see people #disappointed
144603211016310784,anger,@hnicolee how many time I gotta tell you BRO... DONT QUOTE LADY GAGA AT ME!
145384704584060929,anger,Text you later my butt!! -____________-
149128966022758403,anger,I don't know?   #confused
139582511830401024,anger,That one spot you can't reach when scratching your back...
138314771811414016,no_anger,"@Softykjr Maybe instead we should just root for the Dawgs to lose in every sport, then we will usually get our wish? #depressed #badweekend"
139696037471338498,no_anger,#whatmoneycantbuy It can't buy #Excitement
137267752372154369,anger,Grown ass men in here talkin bout fuckin 16 and 17 year old girls
141351995419279361,anger,"i didnt pick up the first, or second why txt me y i didnt pick up the fone..."
138271123942023168,no_anger,vou fazer a 1º C de aparelho #sad
1753775032,no_anger,"ahh, juz got a new Rapidshare account that lasts till Oct 09. 10gb download limit daily"
140201538118352896,no_anger,Everyone thought this game was going to be closer.. #disappointing
139224934093307904,no_anger,@yellliiikiss lmao yu have no phone for the night ! #Sad
139508248586891264,no_anger,2 MORE MINS UNTIL MY BABES ARE ON E! :D#EXCITED !!!!
140891598279020544,anger,“@steady_mcc: Unbelievable auto-tune teckers tonight on x factor.” #outrage
144997917076373504,anger,They seriously make me sick..
148074718501679104,no_anger,@PostMeNow_MYSG Erm. I'm scared I cannot earn enough to support myself. #fear
140538389983277058,no_anger,Spent the afternoon @mcacgallery soaking in the rich colours and textures of the Group of Seven collection #happiness
148176747895078912,no_anger,Didn't get a chicken again </3 #depressed
139440026135183360,anger,Why do foreign football fans whistle when the opposition have the ball   #shutit
144838498137014273,anger,I have to use three different remotes when I watch a movie on my tv using my dvd player.   #confusing
142260461432352768,no_anger,"im an aunt, im an aunt, im an aunt, im an aunt, im an aunt!!!! @BritniLove1996 @ChristiLove87 @Tiff_Love8:) #EXCITED"
136529795407286273,anger,trying to do some work but my mindset just isnt there tonight
149213355146612736,anger,I hate when people ask me if I like my boyfriend like really if I didn't like him would I still be with after 6 months
135182410852745217,anger,omg! my brother is succha snitch. -.- just shut your mouth up!
1751176787,no_anger,Wait...I thought it was 9:50? Don't we have till 10?   #sigjeans
138703350253363201,anger,#ThingsThatPeopleShouldntDo : apologise for everything
137892360171421696,no_anger,@TankLanning people only interested when you win #sad
147363677765517312,anger,Now u only get up and start cleaning just so u can nag at me about something! #mothers #nottoday
148919522093568000,no_anger,@RebeccaFMusic 'The Voice of 2012' love her cant wait till march to see her! #excited
147840205590761472,anger,"You are a STALKER. Everything I do, you copy. GO AWAY. #ew"
143176538966339584,anger,"Dear boys, if a girl don't text you back, don't keep texting her."
148952597582188545,anger,i love when people haven't heard of the word privacy...
1962215085,no_anger,Education doesn't move forward because we keep repeating our past (sigh)
138494874453409792,anger,Thinking about just skipping my first class and studying all day before this exam because I am not feeling it tonight..
139730724587700224,anger,"I hate when you talk to me, just don't! I mean if ever word that comes out my mouth is a smart remark then I don't wanna talk!!"
140811653850726400,no_anger,"love mine and @JakeIsSaneKinda trips to costa, nice to catch up every so often:-) #happy"
137941993375543296,anger,A lot of people take my seriousness for sarcasm....can u say   !!!!!
137287768681349120,no_anger,my grades are perfect (: #happy
1964599581,no_anger,"just missed to answer his IM AGAIN! For the nth time! This is making me sad.  Whenever he IM (which is all the time), I am always out."
1961415193,no_anger,Anxious for my dance recital tonorrow at UP :/ Groove Central will be miiiiissed  Coach Mycs! Loveyouuuu!
139562020847616000,anger,I'm so over all of this
136934603444322304,anger,"You two are getting annoying AF, fucking date."
140119367361888256,anger,"People make me want to claw my eyes out sometimes. You are a senior, solve your own problems for once. I'm an officer, not God."
1961377009,no_anger,is a failure
143421628414574593,anger,my mom complains i work to much..she is the one that forced me to get a job
148174889327665152,no_anger,"Christmas date with my loves @hannahrachel21 and @Lauren_Barker2!! Ice skating, Christmas music, and cheering on our Cats!#Love"
147917897761693696,no_anger,@aeo4884 I get to sleep in #Excited
139516317123362816,anger,I wish I could breathe out of my nose.
135376418103246848,no_anger,"Going shopping and only getting christmas presents, and nothing for yourself... #depressed haha."
134831415350132736,anger,@_SGarr oh my god I completely understand
136872296722870273,anger,@digiphile One of the best points made all day. Thank you for this.
148886364568555520,anger,I don't understand how people can abuse animals the way they do. Its absolutley
140523573956714496,anger,why can't i eat?
139468909215625216,anger,Why is the tip of my nose itching..
142668039698120704,no_anger,Im about to get an A on my english final #happy
148989572817235969,anger,Isn't it lovely when someone complains that you don't talk to them enough but when you try to they just ignore you   #whateves
144287544723505153,anger,I hate that I only have like 6 tv stations. :/
148994945955545088,anger,Sick phone wont stop freezing! !!!
148618156376727552,anger,"If we don't fight about our own problems, we fight about what people say. Its everyday & its so fucking"
146370900042858496,no_anger,Goodnight and sweet dreans #love#
144814451596595202,anger,"If I could delete you from my life, that would be SO amazing."
147783778348179457,anger,So tempted to key the car that parked a foot away from my car
143707316657721344,no_anger,@HIStory_on_Fire thank you for #ff  #Love.
1752287187,no_anger,@mrskutcher Hi! Im Barb frm IA. New to tweetin. Enjoy reading ur tweets. U seem like a wonderful person..I KNOW ur a wonderful actress
144526860666155008,anger,Your relationship pisses me off & im not even in it.
140614443921965056,no_anger,I'm so excited for the new episode of switched at birth!! January can not come fast enough! I need my @SeanBerdy fix! Haha. #Excited
147696324530282497,anger,don't ask people what's wrong if you don't care   #fake
146701985842855938,anger,annnnd i'm back in the library doing the most hated of subjects: math.   #crying #tryingnottogiveup
143235834492104704,anger,#whatifindattractive is when you can have fun without being a complete loud drunken ass. It's not cute. It's actually pretty  .
146082292954181633,anger,People actually think that announcing their drama via Facebook will give them attention and solve their problems. #nobodycares
136903357230104576,no_anger,@kaylaamaberry I really don't know what you're talking about.. #toughsubject #sosorry #embarrassing
1751818852,no_anger,@theevilgumby oh that was when he went down to the crowd...how epic dude
1965831092,no_anger,@missryss HAHA I took the quiz on fb and missed the mcfly one
143532179480252417,anger,Everyone in my house is jus pissing me offf
139504356897734657,no_anger,Thanksgiving is not going to be the same #depressing
142135040069996544,no_anger,I love when @deannalynn824. Is drunkkkkk! #love #funnyasshit
146703964002451456,anger,The young teenage girls and also 2 year olds dressed like their starring in a porn movie! #mybigfatgypsychristmas  !
143361643349409792,no_anger,@JackDempsey2 was expecting something greasy with cheese and taco sauce toppings. #surprise #watchlifeinHD
1965852800,no_anger,@Keiyaunna grrrrri want you to come  kiss justice for me !!!
143624147677880320,no_anger,"@stylebyivana i will, don't worry :)  can't wait  for this vacation :) #excited"
147705510391582721,no_anger,Home sweet home family dinner tonight then shenanigans later tonight #EXCITED
1965362087,no_anger,wishes he can just call her.  blah. it used to be so easy to move on. wtf happened?
136506329165594624,anger,Calc TA wearing a packers jersey
143565999558492160,anger,I want to hate you so much but you're so freaking nice.
138845489092247555,no_anger,i want all my #bestfriends back home. i miss you guys #sad
137235617984692224,no_anger,The taste of these chips in my mouth right now feel lik I aint eat in days #Sad lol
139832030140706816,no_anger,I absolutely adore my famil <3 there's never a dull moment :* #love
143156268612333568,no_anger,Sometimes I think living on Floor 10 is going to give me a heart attack. #crazykids #worried
149619995675078656,anger,It's amazing how some people can never do anything to help someone else out   #moreworkforme #serioustweet
146414908446228480,anger,Have you ever been asked to do something for which you are completely ill prepared? #unnerving
137271304058441728,no_anger,"good day today with mum in Cardiff, started the Christmas shopping and came back with nothing #disappointed"
142157301925687296,no_anger,Listening to #TATW 400 in sixth form right now before I have to get up and listen to year 7s read to me #Bliss
137747874799820800,anger,Why is he always here?
140937991337160706,anger,Breakin out horribly cant figure out why?
144554154994581504,anger,"When you've been talking about an issue for nearly a week and no one listens, but when someone else brings it up It's big news."
148848441349521408,no_anger,@EmilyCleggy I can't wait to see you tomorrow #excited
145295313589121025,anger,It's ridiculous to have to come home everyday and clean up! Wtf! I mean really!
149704505099943937,no_anger,"Oh, we're still so young, desperate for attention. I aim to be your eyes, trophy boys, trophy wives. #lyrictweet #panic"
138134822467022849,no_anger,"We won every game, and the 1 game we loose we don't even score........ #disappointed #goodtryraiders"
136686539169218560,anger,Can't sleep ugh been trying since 1130
138357384941801472,anger,that awkward moment when you hit a bomb to the top of the hill on the 6th hole at the rock and it rolls all the way bacck down...
148900347996422144,anger,@SmoosieQ been better.  the culture from my ear procedure came back positive for staph.
1752020155,no_anger,@aziraA YEAYYY! good for you
143398513462607873,anger,I need new friends
145829226149445632,no_anger,Starbucks and a Panini <3 #Love
137982523283210241,no_anger,"just woke up, but i could stay asleep in my bed all day #love"
148496482268487680,no_anger,Working at American Eagle definitely has it's perks when you get an employee discount in addition to the 40% off sale :) #love #shopaholic
147025039756242944,no_anger,"Skyping with my brother he bought a Revlon Colorstay foundation and a lipstick for me,will get these in about 3wks! #excited"
149489120232747010,anger,The smell of your iced latte and the sound of your voice are making me sick to my stomach.
143821781726269440,anger,Omg annoying! The LE clothes on @Stardoll sell out too quickly! SO not fair to everyone else! Happens every time...
146426686232211456,no_anger,Deffs not feeling my speech tomorrow. #dumbestspeechever. #embarrassing
144118449789087744,anger,Actually in the mood for a fight. (and not a sexy play fight either) #iwillfuckyouup
138340349729968128,no_anger,@kileydun your tweets are always the same as your fb statuses #disappointed ha
138389647914053632,anger,Man dreading tomorrow its gonna be a long day me
142697163196080128,anger,"put some pressure on that shit if its that serious, if not, man the fuck up."
145310188860211201,anger,that awkward length when you try to grow out your hair
137368213951492096,no_anger,That boy has a way with words#love
135670213898285056,no_anger,"Laying on the couch! With the curtains drawn back, Watching the rain fall! #pure #happiness"
140415952461365248,no_anger,Watching a four-engine airplane glide into the Sky is such a #bliss !!! #Boeing747 #Aviation
147489293068288000,anger,Eating at McDonald's for the first time in 2 years
137380707197665280,no_anger,@Jaywillyams stop frontin you know you wanted to see it too!!! :) #excited
1957282972,no_anger,"@Krista_Watson I can't this weekend, sorry  And Steph is working."
1965833499,no_anger,@telltammy I tried both. @twittascope is unstoppable.
1694032499,no_anger,looking forward to coffee and driving tomorrow. really
148734224730558465,no_anger,Chest and back today #itching #1stdayback feels like the first day of school again. #nervous
146519392203718656,anger,I'm convinced I have restless leg syndrome
136574520784990209,no_anger,wah i cannot tie my shoelace>..............................................#saD
137255003743207425,no_anger,He wanted to text me right up until his class started! #happy
135037027912654848,anger,When people slurp through their straws when obviously nothing is left in the cup.
143469669104357376,anger,Hate when your friends only want you when there boyfriend isn't around
145200320052604930,anger,Another two seconds has gone...I must continue tweeting   :)
1694905587,no_anger,"Flat is sparkling clean, now that's team work  on way to pick up food for 6!"
1960147683,no_anger,it is on environmental studies and driving me mental
139050344113111040,anger,There's just those people that you wanna punch in the face
139090559276036096,no_anger,Ohmygoodness. 1 follower away from 300. I'm so exited! #anxious
143749610211516416,anger,Underclassmen girls are so annoying... Bitches laugh at every little thing
135560364640321536,anger,Ugh I must get a new cellphone Asap!   lol
145285296731340800,anger,I Hate When Ppl Try 2 Rush Me When I'm Doing THEM A Fucking Favor
147842311139770368,anger,Three cheers for pretending to be the golden child and listen to my dad and his friends talk about the economy.  #canileaveyet
143988275642761216,no_anger,He is goood and His mercy endures FOREVER!!!! U pipo plzzzzzz...#excited
139800762514546688,anger,u would do that.  #screwedover
143671340812091393,anger,My mom complains a lot in the morning.
149721711875604480,anger,"Sometimes I just want to tell people to fuck off, but I just don't have the courage to do it."
145042103506960385,no_anger,@moee2678 more ham for myself #happy
136815586763218944,anger,Watching people walk by more than 3 times... Get to fucking class you annoying pieces of crap #slacker
148848865699823617,no_anger,Why can I never find a dress to fit my boobs In! #Depressing
148521541011914753,anger,Some muscle in my thigh has been twitching for 2 days straight now
145101066780942336,anger,Like seriously..where are the cabs
146226746352611329,anger,My brother is so hard to wake up
146430253642944512,anger,@kainehanson5 I would have hit the dead center of that boat with my eyes closed. Wouldn't have ever gotten past the cow blood.
145266901659025409,anger,I have to go navigate the old law building to find my WA1 grade...so I won't know till MONDAY if I have to take the exam or not
144575175340466176,anger,Watching qvc for bareminerals and these ladies keep talking over each other.   #powerstruggle
137761983066931200,no_anger,Finally crashing from my 1.5 hours of sleep in the past 24 hours. I'm about to sleep so good #excited
140502133245100032,anger,Just caught you in your lie.. You should really think about things before you say them .
144844839819812866,anger,soooo many weird people on my floor
147407949667643392,no_anger,I just can't catch a break in genetics everytime im just under the average making my final tomorrow that much more important #nervous
148874795843469313,anger,Gettin a haircut @ my barbers takes about 3 friggin hours..I literarily av to clear my schedule wen I go.
149209411229978624,anger,Kaizer Chiefs is flop!!!!
142008785387528194,no_anger,Sometimes I wish just one person would try to completely understand me. #colld #bored #lonely.
139047792751546368,no_anger,@ZachGroover I'm so happy your gonna be home soon #excited
1752984948,no_anger,HAPPY MOTHERS DAY  ASAP EVERYDAY!!!
139943062314033152,anger,kinda glad i don't have a fb right now to see all the aggies being cry babies and making excuses..get over it
147169066564599808,anger,"#ThingsWeAllHate people who talk shit, and cause drama."
142359670714142720,no_anger,@Moe_Tee I had a test and a practical..didn't see you no where!!!! Hiding out huh... #neglect
146728695623716864,no_anger,Did history homework before 4:30 today and it's not even due until Thursday.. #IMNOTME #proud
139399954669109248,no_anger,@MackenzieKoziel I suck at life #depressing #killmenow
149366880791040000,anger,SO U JUST GONE KEEP BLOWIN UP MY FNE !
137333649237475329,no_anger,@MalloryEarll told you! Now you're going with us! #excited
144907379966877696,no_anger,I've loved you forever in lifetimes before and I promise you never will you hurt anymore.. #thisipromiseyou #love #nsync
138813504193970179,anger,Still annoyed about the International Dateline Change that will take place in Samoa next month
140619820294090753,anger,I think its time to sit down and have a little talk with my liver... This isnt going to be easy
141419090823741440,no_anger,"Fresh clean sheets, nice warm bed, little guy snoring on the monitor, big guy snoring next to me. #happiness"
142701475288727552,no_anger,Gdis just called the sigma chi house sigma pi #embarrassing
149623232327192576,anger,365 days until december 21st 2012... Let's make it a good one
145257833296957440,anger,I seriously wanna hit the person driving in front of me but I ain't cause I got love for scions
142404498118291457,anger,i am so sick of seeing the commercial for the highschool football game
143499117442760705,no_anger,I need someone to talk to. #Lonely Lol
1753116738,no_anger,happy mommy day!!
142054529783971840,anger,If youre a cab driver you should know which streets lead to the next!!!
140951963134205953,anger,homework can #suckmydick  so  .
137728300297633792,anger,It's irrational for this to upset me so much.
145904773781127168,no_anger,my dreams are just #embarrassing
1753695944,no_anger,"is back...been feeling ill and extremely busy all week. happy mother's day, to all you mama's out there"
147359583457914880,no_anger,One final than its Christmas break! Unfortunately it's at 6 tonight #anxious
144089441751941120,anger,this dude needs to stop texting OMG.  !
148939814899695616,anger,@ESPN_Colin nice job supporting your crew. What's a matter Mr. Important? Can't bowl with your peeps?
1964155762,anger,My throat is on fire
140656008186953728,anger,Why does this shit STILL affect me?! 
143363828812484608,anger,I hate waking up early on days you can sleep in.
146287187133083648,no_anger,He can Allways count on my #LOVE
1957104581,no_anger,I don't think I will be able to get out of bed tomorrow morning  we will seeeee!
1966113349,no_anger,How did Day 26 go from a good budget video (imma put it on her) to such a low budget video (Stadium Music) The end may be near for them
135463916363984897,anger,"No Pandora, Sound of Music songs are NOT Disney songs.   :/"
1753745035,no_anger,"@georgieBOOM it's like triple what i've got, so it's a lot to me as well. Well done"
145758162220351488,anger,Wow.  You really can just suck ny dick.
136130559826071553,no_anger,Proverbs 27:5 Better is open rebuke than hidden #love.
146926349712506880,anger,On the bus and this lady on here is coughing her lungs up! Every 2 secs shes coughing
140288946109292545,no_anger,"Tonight was sick at essence in Kingston!!!!!soooo much fun,thanks to everyone that came/tried to come #Love"
146983426912829440,anger,what the fuck am i gonna do for a hour in this final if the online class it has wont let me move on? son on a bitch!
146425346147889155,anger,No one cares what you are wearing to school tomorrow..
144257896123871232,anger,The way some people text.
141198023295373312,anger,My eye keeps twitching!!!!!
147711079471001601,no_anger,Wow swedish house mafia! #love
137769073198112768,no_anger,I think It would have been pretty #SAD
149878627054522369,anger,Now let's text each other . . . . Nahh boyy I'm cool on youu !
136823189715173378,anger,"It's 0707 & I'm waiting in the car. My kid is still getting dressed, backpack isn't packed. This is my struggle every morning."
145384186210025472,no_anger,"@justinbieber me please? Performs more that my dream! #SWAG, TE AMO ♥ ! Best Christmas album #UnderTheMistletoe ♥ <3  #love + 399"
140574859498504192,anger,Today is just not my day. Rahhhh.
137308407781797888,no_anger,My dog is afraid of aluminum foil -_- #Sad
136839339010293761,anger,Some people just need to go get a breather! Honestly doesn't being so uptight bug you?
140886141258842112,no_anger,When Bonnie n Clyde team up the impossible becomes possible @SamZayati #love
138790407025856512,no_anger,Lets go all the way tonight no regrets just #love
137058216013078528,no_anger,"waking up at 6am tomorrow.. Well, i NEED to wake up at 6am - I have no choice. definitely nervous about my worldview final. #nervous"
142718132451160064,anger,Many people...many questions !
144224987816005632,anger,skyler isn't very helpful....
138817571225993216,no_anger,I'm in looove with my wedding bouquet! I was just sent progress pictures! Its so perfect and its so me! #wedding #love #sohappy
137298403800530944,anger,My family is unbelievable
146777355426349056,anger,Could my computer be any slower
144905937927409664,no_anger,@CavanEley how bored were we #depressing
1963153462,no_anger,whopee TGIF   that was more fun when i had a job
146572641568952320,anger,My day only turns bad when I step foot into French class...
140266447837462528,anger,Hope they have a Xbox
147588965514485761,anger,People need to learn to think for themselves..
142475955204657152,anger,Ugh! Ew! Can u get over yourself.  .  !.
146678631253557248,anger,Why do I always feel so ugly in those mirrors at the salon?  It never fails to happen...
149751602213957632,anger,@CorruptRenegade lol no chris your all good bro because you've been doin in I'm just tlkin about all these new no talent ass fags! Lol
146255169758298112,no_anger,"it's a listen to Pam Tillis, wish I was on Congress drinking a margarita kinda day. #homesick  #texas"
145988219161415681,anger,Old guys checking me out at the airport<<<
149205618283126785,anger,i'm getting fat -.- ugh
149061755023273984,anger,"Trying to remain calm, but sometimes you just want to scream."
137654388750680064,anger,I fucking hate spam on twitter!!  Egg profiles ads n all that   !
135097063582076928,anger,"Doubles for dough, just missed 8 darts at a double to beat Dennis Priestley #darts"
148591151564337152,anger,why does my twitter randomly unfollow people
149317177172959233,anger,"Waiting at ticket queue & hate it when people push in to front, what is even more annoying that ticket attendee accepted them in"
145610388732510208,anger,I hate how the mall's parking lot is always filled with retarded ass driver this time of year. Ugh.
146239269789384705,anger,A person takes 11 minutes off their life for every cigarette they smoke #gross #everyoneshouldquit
138106596101341184,anger,My nose is so plugged up..!!!
146760980599275521,anger,like mind your own fuckin business & get off my ass
141431473961041920,anger,No one will ever know what I have been through but you can sure try
144915284824821760,no_anger,@keithkirkwood why can't i retweet this? #agony
141350759768915968,no_anger,Waiting for Scouted to start :D I been waiting for this program since a week ago #excited
149195279172771842,anger,My Christmas trees delicious ;) #cominghome   @devon_jane @libbymabe
138275565600915456,anger,"Restless as f´k, makes it hard to study..."
1957574844,no_anger,@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee
1753051479,no_anger,"@cloud79 I thought the same thing, but felt a bit better when I saw no less than 5 other cameras there"
139218958317404160,no_anger,"@cilli5280 More significant, perhaps, is that Cal will likely be pissed, and DU is their next chance to take out those aggressions. #PANIC"
141356940344307713,anger,A freaking little effort in this conversation would be nice...just a little bit.
139208483663904768,anger,"Yeahhhh.. so you wake me up because want me to get on Skype, butttt you aren't online."
145289808636416000,no_anger,Waving at someone & they don't recognize you. #embarrassing
137937871146455040,anger,I love picking Rangers in an accumulator and they go out and score 0 goals at home to a side not named Celtic.
145868557459267585,anger,For All The People Messaging Me Asking Do i Know @RocRoyalMB i Dont Know Him Personally He's Just Following Me. Just Stop   #Naee
147349140643393537,anger,Such a bad mood
139138505262637058,anger,@skype gotta be the worst service for international calls ever…
1962956640,no_anger,having a bad day
135849413666017280,anger,#ThingsPeopleShouldntDo.. tap me and ask me if I'm asleep when clearly u hear me snoring..smh
146842223005270016,anger,Just gargled some salt water so hopefully this ulcer on my tongue will go away
139944611308249088,anger,"Oh my fucking god. I can't wait to go to college. So, I don't have to see my mom's face every fucking day."
141370306521595904,no_anger,Ijust want a couple of bottles to take away this fucking stress for the moment . #hurt.
147096608419491841,no_anger,@leah_costa1 lolz I miss u gurlz... i still don't think denika likez me #sad #neverfitin
1962719614,no_anger,"@janelleyo Wish we could deliver alcohol, but state law prohibits us."
144963739144294401,no_anger,Im going to college :) #Excited
147552391275872256,anger,@StuffFratsLike I could not have worded that in a more elegant manner. #WhatIsThis?!
147128166270500865,no_anger,I'm going to make you happy no matter what. #excited
143464379457871872,anger,Definition of Sunday- the day that my parents tell me how i have failed in life so far
136110430077730818,anger,Guess it makes it kinda hard to be a psych major when you don't like people... #oops
140585216308813824,no_anger,"fuck it man we playing Jeezy all day monday just for my nigga man real shit, play a real nigga for a real nigga #Love"
1960817356,no_anger,"Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined"
146693773726990336,anger,School is boring and stupid.. especially high school!!!!!
139484976562446336,no_anger,Passed My second Assignment Today! #Proud
147529783981518848,no_anger,Revisiting 50 Cent: Blood on the Sand. #love
144899481626882048,no_anger,My dad brought home BBQ from Kansas City... #excited! #nomnom
135462594914947072,anger,@Mielzx Haha yeah I can imagine.. I didn't watch Graham Norton because of subtitles   x
145297231153598466,no_anger,As if I just corrected @GeorgiieM #Proud
137884883778416640,no_anger,Bath then basildon lights! #relaxed #excited
140107610908139520,anger,Lol totally not gonna find a way to the mall today   #notreallybecauseifontfeelgood
148894423151935490,no_anger,"Tooth ache, traffic, and a test #depression"
1962718170,no_anger,and wtf at little 9 year old wanna be thugs? ugh why can't everyone just be friends and not in cliques like back in the old days
1966002211,no_anger,At natalies just finished work. Had the most AMAZING peanut butter sandwhich EVER. &lt;3333 I miss your faceeee
141955579798241280,no_anger,"No more buffalo sauce for the chicken fingers?  Major fail, @Arbys.  #Fail #Disappointed #ShouldHaveGrabbedMoreLastSunday"
142670044722249729,no_anger,"@lovepinkchick but yu know I ease just playin,, but yu still #dissed me smh I'm #hurt"
142422770582700034,anger,@SierraHignite I need to tan I'm looking in the mirror right now
144659572068589568,no_anger,In the best mood I've been in for days :) #happy
142704680173178880,anger,I HATE shaving during the winter time. RIGHT when I get out of the shower.. BAM.. goosebumps.  .
148163599741882369,anger,I have been waiting too long for the @ABCFpll winter premiere.
145896511518150656,no_anger,Rejoice Always!... 3rd wk of Advent:Joy! May the Joy of knowing our Saviors birth will be celebrated in 2 wks fill your lives today. #joy
140999794083643394,no_anger,I buy all these things for my car and they just sit there cause I don't even have a car yet....... #sad
140843167208570880,anger,You never fail to remind me why I broke up with you.
146980423149432833,anger,hates brand new cap erasers.
145522240782475265,no_anger,"Not happy, vidi-printer not working #soccersaturday having to listen the hearts game #depressing"
143438396122071041,no_anger,@LabelMe_Blonde I tried to give main main some sushi at least Sheila tried some n the shrimp neither one of them ate theirs #sad
149529137965580288,no_anger,I think i fancy @laurensmitch #love
144610740244987905,no_anger,modern family wasn't that great today #disappointment
140320519013679104,anger,I'm not into you boy.
148940616015937536,anger,my mom has all these christmas singing animal things an keeps playing them 24/7 -_-
1961172504,no_anger,leaving now  off to get my angry teethed pulled....
137038056443224066,no_anger,Thinkin bout the moment when he fingers her on the roller coaster #Fear
144535654389399552,no_anger,Don't say you'll talk later if you're lying :c #disappointment.
136059083705942016,no_anger,@juliadejesus7 I'm one of those true friends #love
144819747920424961,no_anger,This weather is vile #depressing
141029009013227520,anger,@AdamKiboi and when the condom wrapper just wont come off
135540661133910017,no_anger,@ColorfulCassi hahaha yea i fallowed you bahahaha @kay_kay_1996 love you my bug :p hahaha #happy
142212508504166400,anger,I hate it when people OVER complain about things cuz they think they know things better when they even know NOTHING !!
135768880676212736,anger,The only thing I don't like about #XFactor is that the judges are constantly trying to bash each other.
142623321366859776,no_anger,Waiting for my cab to take me to the train station. #travelingalone #nervous
144469523167326208,no_anger,@_liin B-) il a la classe mon sapinouchou :D #happy
1966350363,no_anger,@crazygolfa I think that plus everyone wants to see if the D-train could keep it going - obviously not.  Hopefully he'll bounce back.
137428809971544065,no_anger,a bed is made for two people to be in. not just ne #lonely
149299329943867393,anger,Words with friends is so addicting
145224417558011906,anger,"Really curious about the party my roommates had last night, knifes on the living room floor and all our furniture is stacked"
147787525279318016,no_anger,Looking forward to reading my friend @MissBridgetteM's new book! #proud
149705312818044928,anger,Just might have to unfollow some people.....
135582973222326272,anger,"I really need the power to come on, like right now....#yesplease"
146349931186233344,anger,Definitely thought i was going to vomit at work.
1752051849,no_anger,"@KatDerby Haha ya, my friend and I are totally having a kick off party for the occasion!!"
147502470380265472,no_anger,Off to see the twins ❤(◕ ‿~)❤❀(◕ ‿ ◕)❀ Two of my favorite friends in the world. #Happy
147556214807592960,no_anger,@TheRealRoondogg  ILL BE HOME TOMORROW BABBBYYYY #excited
139053830334722050,anger,These damn kids at my lunch table are
1694070710,no_anger,"@jaybranch  Hey thats good, my Daughter's still asleep and Son is drawing, better feed him v soon"
145256376329961473,no_anger,"For the first time in over a year, I have original art to sell! I'll likely put it in my Etsy shop tomorrow. #joy"
144660870042099712,anger,"Omg. I'm an idiot, I totally forgot I had a mini binge on 10 donut holes at lunch :("
149698506775461888,anger,I missed Revenge again.
147835348876144641,anger,Hate losing something and it drives you crazy until you find it
141145701307527168,no_anger,Up and about to head to school this sucks #sad
138644918292844544,anger,"Ugh! Trying 2 eat organic, local, free-range, etc. is SO EXPENSIVE! There aren't enough whole foods groupons in th world. #help"
138031079394246656,anger,Really sad that I had to switch to twitter this weekend cause some ppl can't handle Facebook
143887135710265345,anger,On the MF'n verge!!!! #WhatsMyDeal
139306221940379648,no_anger,got internet back. no more using my moms android. :D#happy
140210499940921344,anger,Dad..Youre gonna eat baby cow? Yes..and im going to enjoy it. @ahinkss
147875104062312449,anger,what's the point in texting someone when they don't text back
149671988917583872,no_anger,I get to see my girl @courtneyhaaas tonight :) #love
140969132689588224,anger,My mom just took away my ipod touch...not cool bro i was using tht.
1753292858,no_anger,Happy Mother's Day
142887776520650753,no_anger,I'm in love with my bed.. #happiness
140138338567983104,anger,Y is it that a chick cant go to the mall without being bothered by womp womp ass dudes
138754115017785345,no_anger,never too old to go rooting round your parents' room for birthday/christmas presents... #excitement.
143803908400222208,anger,I hate negative people. If you dont have anything nice to say then go fuck yourself.
149628052903698433,no_anger,@nikkiheav01 congratssss on econ. If we were together I'd cheers to you! #proud
141372067277848576,anger,I dont want to go to school tomorrow.
1694147639,no_anger,@ddlovato...... is an awesome band
136543168316448768,anger,why won't twitter let me change my pic been trying for the last week  !
1957403773,no_anger,@madpierrot maybe it'll listen to you  dude it's like three in the morning. what time is it over there?
